"Año","Clave_Ent","Entidad","Subtipo de delito","Sexo","Rango de edad","Total"
2023,2,"Baja California","Homicidio doloso","Mujer","Adultos (18 y más)",218
2023,2,"Baja California","Homicidio doloso","Mujer","Menores de edad (0-17)",7
2023,3,"Baja California Sur","Homicidio doloso","Hombre","Adultos (18 y más)",15
2023,3,"Baja California Sur","Homicidio doloso","Hombre","Menores de edad (0-17)",0
2023,3,"Baja California Sur","Homicidio doloso","Mujer","Adultos (18 y más)",2
2023,3,"Baja California Sur","Homicidio doloso","Mujer","Menores de edad (0-17)",0
2023,4,"Campeche","Homicidio doloso","Hombre","Adultos (18 y más)",92
2023,4,"Campeche","Homicidio doloso","Hombre","Menores de edad (0-17)",2
2023,4,"Campeche","Homicidio doloso","Mujer","Adultos (18 y más)",4
2023,4,"Campeche","Homicidio doloso","Mujer","Menores de edad (0-17)",0
2023,5,"Coahuila de Zaragoza","Homicidio doloso","Hombre","Adultos (18 y más)",109
2023,5,"Coahuila de Zaragoza","Homicidio doloso","Hombre","Menores de edad (0-17)",4
2023,5,"Coahuila de Zaragoza","Homicidio doloso","Mujer","Adultos (18 y más)",2
2023,5,"Coahuila de Zaragoza","Homicidio doloso","Mujer","Menores de edad (0-17)",0
2023,6,"Colima","Homicidio doloso","Hombre","Adultos (18 y más)",342
2023,6,"Colima","Homicidio doloso","Hombre","Menores de edad (0-17)",13
2023,6,"Colima","Homicidio doloso","Mujer","Adultos (18 y más)",48
2023,6,"Colima","Homicidio doloso","Mujer","Menores de edad (0-17)",1
2023,7,"Chiapas","Homicidio doloso","Hombre","Adultos (18 y más)",525
2023,7,"Chiapas","Homicidio doloso","Hombre","Menores de edad (0-17)",12
2023,7,"Chiapas","Homicidio doloso","Mujer","Adultos (18 y más)",22
2023,7,"Chiapas","Homicidio doloso","Mujer","Menores de edad (0-17)",5
2023,8,"Chihuahua","Homicidio doloso","Hombre","Adultos (18 y más)",1791
2023,8,"Chihuahua","Homicidio doloso","Hombre","Menores de edad (0-17)",53
2023,8,"Chihuahua","Homicidio doloso","Mujer","Adultos (18 y más)",191
2023,8,"Chihuahua","Homicidio doloso","Mujer","Menores de edad (0-17)",10
2023,9,"Ciudad de México","Homicidio doloso","Hombre","Adultos (18 y más)",759
2023,9,"Ciudad de México","Homicidio doloso","Hombre","Menores de edad (0-17)",24
2023,9,"Ciudad de México","Homicidio doloso","Mujer","Adultos (18 y más)",60
2023,9,"Ciudad de México","Homicidio doloso","Mujer","Menores de edad (0-17)",4
2023,10,"Durango","Homicidio doloso","Hombre","Adultos (18 y más)",79
2023,10,"Durango","Homicidio doloso","Hombre","Menores de edad (0-17)",4
2023,10,"Durango","Homicidio doloso","Mujer","Adultos (18 y más)",5
2023,10,"Durango","Homicidio doloso","Mujer","Menores de edad (0-17)",1
2023,11,"Guanajuato","Homicidio doloso","Hombre","Adultos (18 y más)",1799
2023,11,"Guanajuato","Homicidio doloso","Hombre","Menores de edad (0-17)",95
2023,11,"Guanajuato","Homicidio doloso","Mujer","Adultos (18 y más)",251
2023,11,"Guanajuato","Homicidio doloso","Mujer","Menores de edad (0-17)",21
2023,12,"Guerrero","Homicidio doloso","Hombre","Adultos (18 y más)",1148
2023,12,"Guerrero","Homicidio doloso","Hombre","Menores de edad (0-17)",40
2023,12,"Guerrero","Homicidio doloso","Mujer","Adultos (18 y más)",100
2023,12,"Guerrero","Homicidio doloso","Mujer","Menores de edad (0-17)",6
2023,13,"Hidalgo","Homicidio doloso","Hombre","Adultos (18 y más)",195
2023,13,"Hidalgo","Homicidio doloso","Hombre","Menores de edad (0-17)",0
2023,13,"Hidalgo","Homicidio doloso","Mujer","Adultos (18 y más)",14
2023,13,"Hidalgo","Homicidio doloso","Mujer","Menores de edad (0-17)",2
2023,14,"Jalisco","Homicidio doloso","Hombre","Adultos (18 y más)",1317
2023,14,"Jalisco","Homicidio doloso","Hombre","Menores de edad (0-17)",46
2023,14,"Jalisco","Homicidio doloso","Mujer","Adultos (18 y más)",111
2023,14,"Jalisco","Homicidio doloso","Mujer","Menores de edad (0-17)",11
2023,15,"México","Homicidio doloso","Hombre","Adultos (18 y más)",2133
2023,15,"México","Homicidio doloso","Hombre","Menores de edad (0-17)",70
2023,15,"México","Homicidio doloso","Mujer","Adultos (18 y más)",236
2023,15,"México","Homicidio doloso","Mujer","Menores de edad (0-17)",13
2023,16,"Michoacán de Ocampo","Homicidio doloso","Hombre","Adultos (18 y más)",1296
2023,16,"Michoacán de Ocampo","Homicidio doloso","Hombre","Menores de edad (0-17)",53
2023,16,"Michoacán de Ocampo","Homicidio doloso","Mujer","Adultos (18 y más)",140
2023,16,"Michoacán de Ocampo","Homicidio doloso","Mujer","Menores de edad (0-17)",5
2023,17,"Morelos","Homicidio doloso","Hombre","Adultos (18 y más)",1176
2023,17,"Morelos","Homicidio doloso","Hombre","Menores de edad (0-17)",34
2023,17,"Morelos","Homicidio doloso","Mujer","Adultos (18 y más)",96
2023,17,"Morelos","Homicidio doloso","Mujer","Menores de edad (0-17)",10
2023,18,"Nayarit","Homicidio doloso","Hombre","Adultos (18 y más)",86
2023,18,"Nayarit","Homicidio doloso","Hombre","Menores de edad (0-17)",3
2023,18,"Nayarit","Homicidio doloso","Mujer","Adultos (18 y más)",7
2023,18,"Nayarit","Homicidio doloso","Mujer","Menores de edad (0-17)",2
2023,19,"Nuevo León","Homicidio doloso","Hombre","Adultos (18 y más)",1146
2023,19,"Nuevo León","Homicidio doloso","Hombre","Menores de edad (0-17)",34
2023,19,"Nuevo León","Homicidio doloso","Mujer","Adultos (18 y más)",80
2023,19,"Nuevo León","Homicidio doloso","Mujer","Menores de edad (0-17)",6
2023,20,"Oaxaca","Homicidio doloso","Hombre","Adultos (18 y más)",765
2023,20,"Oaxaca","Homicidio doloso","Hombre","Menores de edad (0-17)",36
2023,20,"Oaxaca","Homicidio doloso","Mujer","Adultos (18 y más)",55
2023,20,"Oaxaca","Homicidio doloso","Mujer","Menores de edad (0-17)",6
2023,21,"Puebla","Homicidio doloso","Hombre","Adultos (18 y más)",578
2023,21,"Puebla","Homicidio doloso","Hombre","Menores de edad (0-17)",19
2023,21,"Puebla","Homicidio doloso","Mujer","Adultos (18 y más)",44
2023,21,"Puebla","Homicidio doloso","Mujer","Menores de edad (0-17)",4
2023,22,"Querétaro","Homicidio doloso","Hombre","Adultos (18 y más)",168
2023,22,"Querétaro","Homicidio doloso","Hombre","Menores de edad (0-17)",8
2023,22,"Querétaro","Homicidio doloso","Mujer","Adultos (18 y más)",16
2023,22,"Querétaro","Homicidio doloso","Mujer","Menores de edad (0-17)",1
2023,23,"Quintana Roo","Homicidio doloso","Hombre","Adultos (18 y más)",576
2023,23,"Quintana Roo","Homicidio doloso","Hombre","Menores de edad (0-17)",32
2023,23,"Quintana Roo","Homicidio doloso","Mujer","Adultos (18 y más)",51
2023,23,"Quintana Roo","Homicidio doloso","Mujer","Menores de edad (0-17)",2
2023,24,"San Luis Potosí","Homicidio doloso","Hombre","Adultos (18 y más)",406
2023,24,"San Luis Potosí","Homicidio doloso","Hombre","Menores de edad (0-17)",15
2023,24,"San Luis Potosí","Homicidio doloso","Mujer","Adultos (18 y más)",36
2023,24,"San Luis Potosí","Homicidio doloso","Mujer","Menores de edad (0-17)",2
2023,25,"Sinaloa","Homicidio doloso","Hombre","Adultos (18 y más)",410
2023,25,"Sinaloa","Homicidio doloso","Hombre","Menores de edad (0-17)",9
2023,25,"Sinaloa","Homicidio doloso","Mujer","Adultos (18 y más)",5
2023,25,"Sinaloa","Homicidio doloso","Mujer","Menores de edad (0-17)",0
2023,26,"Sonora","Homicidio doloso","Hombre","Adultos (18 y más)",892
2023,26,"Sonora","Homicidio doloso","Hombre","Menores de edad (0-17)",32
2023,26,"Sonora","Homicidio doloso","Mujer","Adultos (18 y más)",76
2023,26,"Sonora","Homicidio doloso","Mujer","Menores de edad (0-17)",9
2023,27,"Tabasco","Homicidio doloso","Hombre","Adultos (18 y más)",201
2023,27,"Tabasco","Homicidio doloso","Hombre","Menores de edad (0-17)",8
2023,27,"Tabasco","Homicidio doloso","Mujer","Adultos (18 y más)",9
2023,27,"Tabasco","Homicidio doloso","Mujer","Menores de edad (0-17)",0
2023,28,"Tamaulipas","Homicidio doloso","Hombre","Adultos (18 y más)",190
2023,28,"Tamaulipas","Homicidio doloso","Hombre","Menores de edad (0-17)",8
2023,28,"Tamaulipas","Homicidio doloso","Mujer","Adultos (18 y más)",20
2023,28,"Tamaulipas","Homicidio doloso","Mujer","Menores de edad (0-17)",1
2023,29,"Tlaxcala","Homicidio doloso","Hombre","Adultos (18 y más)",92
2023,29,"Tlaxcala","Homicidio doloso","Hombre","Menores de edad (0-17)",1
2023,29,"Tlaxcala","Homicidio doloso","Mujer","Adultos (18 y más)",2
2023,29,"Tlaxcala","Homicidio doloso","Mujer","Menores de edad (0-17)",0
2023,30,"Veracruz de Ignacio de la Llave","Homicidio doloso","Hombre","Adultos (18 y más)",766
2023,30,"Veracruz de Ignacio de la Llave","Homicidio doloso","Hombre","Menores de edad (0-17)",20
2023,30,"Veracruz de Ignacio de la Llave","Homicidio doloso","Mujer","Adultos (18 y más)",55
2023,30,"Veracruz de Ignacio de la Llave","Homicidio doloso","Mujer","Menores de edad (0-17)",3
2023,31,"Yucatán","Homicidio doloso","Hombre","Adultos (18 y más)",29
2023,31,"Yucatán","Homicidio doloso","Hombre","Menores de edad (0-17)",2
2023,31,"Yucatán","Homicidio doloso","Mujer","Adultos (18 y más)",2
2023,31,"Yucatán","Homicidio doloso","Mujer","Menores de edad (0-17)",1
2023,32,"Zacatecas","Homicidio doloso","Hombre","Adultos (18 y más)",829
2023,32,"Zacatecas","Homicidio doloso","Hombre","Menores de edad (0-17)",47
2023,32,"Zacatecas","Homicidio doloso","Mujer","Adultos (18 y más)",75
2023,32,"Zacatecas","Homicidio doloso","Mujer","Menores de edad (0-17)",9
2024,1,"Aguascalientes","Homicidio doloso","Hombre","Adultos (18 y más)",102
2024,1,"Aguascalientes","Homicidio doloso","Hombre","Menores de edad (0-17)",4
2024,1,"Aguascalientes","Homicidio doloso","Mujer","Adultos (18 y más)",7
2024,1,"Aguascalientes","Homicidio doloso","Mujer","Menores de edad (0-17)",0
2024,2,"Baja California","Homicidio doloso","Hombre","Adultos (18 y más)",1808
2024,2,"Baja California","Homicidio doloso","Hombre","Menores de edad (0-17)",36
2024,2,"Baja California","Homicidio doloso","Mujer","Adultos (18 y más)",221
2024,2,"Baja California","Homicidio doloso","Mujer","Menores de edad (0-17)",3
2024,3,"Baja California Sur","Homicidio doloso","Hombre","Adultos (18 y más)",40
2024,3,"Baja California Sur","Homicidio doloso","Hombre","Menores de edad (0-17)",1
2024,3,"Baja California Sur","Homicidio doloso","Mujer","Adultos (18 y más)",4
2024,3,"Baja California Sur","Homicidio doloso","Mujer","Menores de edad (0-17)",0
2024,4,"Campeche","Homicidio doloso","Hombre","Adultos (18 y más)",92
2024,4,"Campeche","Homicidio doloso","Hombre","Menores de edad (0-17)",1
2024,4,"Campeche","Homicidio doloso","Mujer","Adultos (18 y más)",0
2024,4,"Campeche","Homicidio doloso","Mujer","Menores de edad (0-17)",0
2024,5,"Coahuila de Zaragoza","Homicidio doloso","Hombre","Adultos (18 y más)",90
2024,5,"Coahuila de Zaragoza","Homicidio doloso","Hombre","Menores de edad (0-17)",9
2024,5,"Coahuila de Zaragoza","Homicidio doloso","Mujer","Adultos (18 y más)",5
2024,5,"Coahuila de Zaragoza","Homicidio doloso","Mujer","Menores de edad (0-17)",2
2024,6,"Colima","Homicidio doloso","Hombre","Adultos (18 y más)",394
2024,6,"Colima","Homicidio doloso","Hombre","Menores de edad (0-17)",15
2024,6,"Colima","Homicidio doloso","Mujer","Adultos (18 y más)",54
2024,6,"Colima","Homicidio doloso","Mujer","Menores de edad (0-17)",5
2024,7,"Chiapas","Homicidio doloso","Hombre","Adultos (18 y más)",761
2024,7,"Chiapas","Homicidio doloso","Hombre","Menores de edad (0-17)",32
2024,7,"Chiapas","Homicidio doloso","Mujer","Adultos (18 y más)",53
2024,7,"Chiapas","Homicidio doloso","Mujer","Menores de edad (0-17)",4
2024,8,"Chihuahua","Homicidio doloso","Hombre","Adultos (18 y más)",1559
2024,8,"Chihuahua","Homicidio doloso","Hombre","Menores de edad (0-17)",49
2024,8,"Chihuahua","Homicidio doloso","Mujer","Adultos (18 y más)",136
2024,8,"Chihuahua","Homicidio doloso","Mujer","Menores de edad (0-17)",11
2024,9,"Ciudad de México","Homicidio doloso","Hombre","Adultos (18 y más)",774
2024,9,"Ciudad de México","Homicidio doloso","Hombre","Menores de edad (0-17)",36
2024,9,"Ciudad de México","Homicidio doloso","Mujer","Adultos (18 y más)",64
2024,9,"Ciudad de México","Homicidio doloso","Mujer","Menores de edad (0-17)",4
2024,10,"Durango","Homicidio doloso","Hombre","Adultos (18 y más)",55
2024,10,"Durango","Homicidio doloso","Hombre","Menores de edad (0-17)",5
2024,10,"Durango","Homicidio doloso","Mujer","Adultos (18 y más)",6
2024,10,"Durango","Homicidio doloso","Mujer","Menores de edad (0-17)",1
2024,11,"Guanajuato","Homicidio doloso","Hombre","Adultos (18 y más)",1862
2024,11,"Guanajuato","Homicidio doloso","Hombre","Menores de edad (0-17)",139
2024,11,"Guanajuato","Homicidio doloso","Mujer","Adultos (18 y más)",253
2024,11,"Guanajuato","Homicidio doloso","Mujer","Menores de edad (0-17)",18
2024,12,"Guerrero","Homicidio doloso","Hombre","Adultos (18 y más)",1077
2024,12,"Guerrero","Homicidio doloso","Hombre","Menores de edad (0-17)",39
2024,12,"Guerrero","Homicidio doloso","Mujer","Adultos (18 y más)",136
2024,12,"Guerrero","Homicidio doloso","Mujer","Menores de edad (0-17)",7
2024,13,"Hidalgo","Homicidio doloso","Hombre","Adultos (18 y más)",128
2024,13,"Hidalgo","Homicidio doloso","Hombre","Menores de edad (0-17)",2
2024,13,"Hidalgo","Homicidio doloso","Mujer","Adultos (18 y más)",10
2024,13,"Hidalgo","Homicidio doloso","Mujer","Menores de edad (0-17)",1
2024,14,"Jalisco","Homicidio doloso","Hombre","Adultos (18 y más)",1256
2024,14,"Jalisco","Homicidio doloso","Hombre","Menores de edad (0-17)",51
2024,14,"Jalisco","Homicidio doloso","Mujer","Adultos (18 y más)",108
2024,14,"Jalisco","Homicidio doloso","Mujer","Menores de edad (0-17)",12
2024,15,"México","Homicidio doloso","Hombre","Adultos (18 y más)",1909
2024,15,"México","Homicidio doloso","Hombre","Menores de edad (0-17)",70
2024,15,"México","Homicidio doloso","Mujer","Adultos (18 y más)",177
2024,15,"México","Homicidio doloso","Mujer","Menores de edad (0-17)",4
2024,16,"Michoacán de Ocampo","Homicidio doloso","Hombre","Adultos (18 y más)",1129
2024,16,"Michoacán de Ocampo","Homicidio doloso","Hombre","Menores de edad (0-17)",70
2024,16,"Michoacán de Ocampo","Homicidio doloso","Mujer","Adultos (18 y más)",133
2024,16,"Michoacán de Ocampo","Homicidio doloso","Mujer","Menores de edad (0-17)",6
2024,17,"Morelos","Homicidio doloso","Hombre","Adultos (18 y más)",1258
2024,17,"Morelos","Homicidio doloso","Hombre","Menores de edad (0-17)",36
2024,17,"Morelos","Homicidio doloso","Mujer","Adultos (18 y más)",80
2024,17,"Morelos","Homicidio doloso","Mujer","Menores de edad (0-17)",5
2024,18,"Nayarit","Homicidio doloso","Hombre","Adultos (18 y más)",115
2024,18,"Nayarit","Homicidio doloso","Hombre","Menores de edad (0-17)",3
2024,18,"Nayarit","Homicidio doloso","Mujer","Adultos (18 y más)",9
2024,18,"Nayarit","Homicidio doloso","Mujer","Menores de edad (0-17)",1
2024,19,"Nuevo León","Homicidio doloso","Hombre","Adultos (18 y más)",1289
2024,19,"Nuevo León","Homicidio doloso","Hombre","Menores de edad (0-17)",44
2024,19,"Nuevo León","Homicidio doloso","Mujer","Adultos (18 y más)",109
2024,19,"Nuevo León","Homicidio doloso","Mujer","Menores de edad (0-17)",4
2024,20,"Oaxaca","Homicidio doloso","Hombre","Adultos (18 y más)",714
2024,20,"Oaxaca","Homicidio doloso","Hombre","Menores de edad (0-17)",18
2024,20,"Oaxaca","Homicidio doloso","Mujer","Adultos (18 y más)",70
2024,20,"Oaxaca","Homicidio doloso","Mujer","Menores de edad (0-17)",6
2024,21,"Puebla","Homicidio doloso","Hombre","Adultos (18 y más)",689
2024,21,"Puebla","Homicidio doloso","Hombre","Menores de edad (0-17)",20
2024,21,"Puebla","Homicidio doloso","Mujer","Adultos (18 y más)",67
2024,21,"Puebla","Homicidio doloso","Mujer","Menores de edad (0-17)",7
2024,22,"Querétaro","Homicidio doloso","Hombre","Adultos (18 y más)",174
2024,22,"Querétaro","Homicidio doloso","Hombre","Menores de edad (0-17)",3
2024,22,"Querétaro","Homicidio doloso","Mujer","Adultos (18 y más)",24
2024,22,"Querétaro","Homicidio doloso","Mujer","Menores de edad (0-17)",0
2024,23,"Quintana Roo","Homicidio doloso","Hombre","Adultos (18 y más)",545
2024,23,"Quintana Roo","Homicidio doloso","Hombre","Menores de edad (0-17)",17
2024,23,"Quintana Roo","Homicidio doloso","Mujer","Adultos (18 y más)",51
2024,23,"Quintana Roo","Homicidio doloso","Mujer","Menores de edad (0-17)",2
2024,24,"San Luis Potosí","Homicidio doloso","Hombre","Adultos (18 y más)",362
2024,24,"San Luis Potosí","Homicidio doloso","Hombre","Menores de edad (0-17)",12
2024,24,"San Luis Potosí","Homicidio doloso","Mujer","Adultos (18 y más)",26
2024,24,"San Luis Potosí","Homicidio doloso","Mujer","Menores de edad (0-17)",2
2024,25,"Sinaloa","Homicidio doloso","Hombre","Adultos (18 y más)",735
2024,25,"Sinaloa","Homicidio doloso","Hombre","Menores de edad (0-17)",25
2024,25,"Sinaloa","Homicidio doloso","Mujer","Adultos (18 y más)",24
2024,25,"Sinaloa","Homicidio doloso","Mujer","Menores de edad (0-17)",1
2024,26,"Sonora","Homicidio doloso","Hombre","Adultos (18 y más)",901
2024,26,"Sonora","Homicidio doloso","Hombre","Menores de edad (0-17)",40
2024,26,"Sonora","Homicidio doloso","Mujer","Adultos (18 y más)",53
2024,26,"Sonora","Homicidio doloso","Mujer","Menores de edad (0-17)",1
2024,27,"Tabasco","Homicidio doloso","Hombre","Adultos (18 y más)",774
2024,27,"Tabasco","Homicidio doloso","Hombre","Menores de edad (0-17)",28
2024,27,"Tabasco","Homicidio doloso","Mujer","Adultos (18 y más)",67
2024,27,"Tabasco","Homicidio doloso","Mujer","Menores de edad (0-17)",0
2024,28,"Tamaulipas","Homicidio doloso","Hombre","Adultos (18 y más)",214
2024,28,"Tamaulipas","Homicidio doloso","Hombre","Menores de edad (0-17)",8
2024,28,"Tamaulipas","Homicidio doloso","Mujer","Adultos (18 y más)",9
2024,28,"Tamaulipas","Homicidio doloso","Mujer","Menores de edad (0-17)",2
2024,29,"Tlaxcala","Homicidio doloso","Hombre","Adultos (18 y más)",108
2024,29,"Tlaxcala","Homicidio doloso","Hombre","Menores de edad (0-17)",3
2024,29,"Tlaxcala","Homicidio doloso","Mujer","Adultos (18 y más)",6
2024,29,"Tlaxcala","Homicidio doloso","Mujer","Menores de edad (0-17)",1
2024,30,"Veracruz de Ignacio de la Llave","Homicidio doloso","Hombre","Adultos (18 y más)",740
2024,30,"Veracruz de Ignacio de la Llave","Homicidio doloso","Hombre","Menores de edad (0-17)",15
2024,30,"Veracruz de Ignacio de la Llave","Homicidio doloso","Mujer","Adultos (18 y más)",66
2024,30,"Veracruz de Ignacio de la Llave","Homicidio doloso","Mujer","Menores de edad (0-17)",3
2024,31,"Yucatán","Homicidio doloso","Hombre","Adultos (18 y más)",41
2024,31,"Yucatán","Homicidio doloso","Hombre","Menores de edad (0-17)",0
2024,31,"Yucatán","Homicidio doloso","Mujer","Adultos (18 y más)",3
2024,31,"Yucatán","Homicidio doloso","Mujer","Menores de edad (0-17)",0
2024,32,"Zacatecas","Homicidio doloso","Hombre","Adultos (18 y más)",415
2024,32,"Zacatecas","Homicidio doloso","Hombre","Menores de edad (0-17)",20
2024,32,"Zacatecas","Homicidio doloso","Mujer","Adultos (18 y más)",33
2024,32,"Zacatecas","Homicidio doloso","Mujer","Menores de edad (0-17)",4
2025,1,"Aguascalientes","Homicidio doloso","Hombre","Adultos (18 y más)",50
2025,1,"Aguascalientes","Homicidio doloso","Hombre","Menores de edad (0-17)",3
2025,1,"Aguascalientes","Homicidio doloso","Mujer","Adultos (18 y más)",0
2025,1,"Aguascalientes","Homicidio doloso","Mujer","Menores de edad (0-17)",0
2025,2,"Baja California","Homicidio doloso","Hombre","Adultos (18 y más)",684
2025,2,"Baja California","Homicidio doloso","Hombre","Menores de edad (0-17)",20
2025,2,"Baja California","Homicidio doloso","Mujer","Adultos (18 y más)",91
2025,2,"Baja California","Homicidio doloso","Mujer","Menores de edad (0-17)",3
2025,3,"Baja California Sur","Homicidio doloso","Hombre","Adultos (18 y más)",31
2025,3,"Baja California Sur","Homicidio doloso","Hombre","Menores de edad (0-17)",2
2025,3,"Baja California Sur","Homicidio doloso","Mujer","Adultos (18 y más)",4
2025,3,"Baja California Sur","Homicidio doloso","Mujer","Menores de edad (0-17)",0
2025,4,"Campeche","Homicidio doloso","Hombre","Adultos (18 y más)",60
2025,4,"Campeche","Homicidio doloso","Hombre","Menores de edad (0-17)",1
2025,4,"Campeche","Homicidio doloso","Mujer","Adultos (18 y más)",1
2025,4,"Campeche","Homicidio doloso","Mujer","Menores de edad (0-17)",0
2025,5,"Coahuila de Zaragoza","Homicidio doloso","Hombre","Adultos (18 y más)",33
2025,5,"Coahuila de Zaragoza","Homicidio doloso","Hombre","Menores de edad (0-17)",4
2025,5,"Coahuila de Zaragoza","Homicidio doloso","Mujer","Adultos (18 y más)",3
2025,5,"Coahuila de Zaragoza","Homicidio doloso","Mujer","Menores de edad (0-17)",0
2025,6,"Colima","Homicidio doloso","Hombre","Adultos (18 y más)",153
2025,6,"Colima","Homicidio doloso","Hombre","Menores de edad (0-17)",4
2025,6,"Colima","Homicidio doloso","Mujer","Adultos (18 y más)",19
2025,6,"Colima","Homicidio doloso","Mujer","Menores de edad (0-17)",1
2025,7,"Chiapas","Homicidio doloso","Hombre","Adultos (18 y más)",152
2025,7,"Chiapas","Homicidio doloso","Hombre","Menores de edad (0-17)",5
2025,7,"Chiapas","Homicidio doloso","Mujer","Adultos (18 y más)",18
2025,7,"Chiapas","Homicidio doloso","Mujer","Menores de edad (0-17)",3
2025,8,"Chihuahua","Homicidio doloso","Hombre","Adultos (18 y más)",677
2025,8,"Chihuahua","Homicidio doloso","Hombre","Menores de edad (0-17)",16
2025,8,"Chihuahua","Homicidio doloso","Mujer","Adultos (18 y más)",42
2025,8,"Chihuahua","Homicidio doloso","Mujer","Menores de edad (0-17)",2
2025,9,"Ciudad de México","Homicidio doloso","Hombre","Adultos (18 y más)",383
2025,9,"Ciudad de México","Homicidio doloso","Hombre","Menores de edad (0-17)",13
2025,9,"Ciudad de México","Homicidio doloso","Mujer","Adultos (18 y más)",33
2025,9,"Ciudad de México","Homicidio doloso","Mujer","Menores de edad (0-17)",1
2025,10,"Durango","Homicidio doloso","Hombre","Adultos (18 y más)",27
2025,10,"Durango","Homicidio doloso","Hombre","Menores de edad (0-17)",0
2025,10,"Durango","Homicidio doloso","Mujer","Adultos (18 y más)",1
2025,10,"Durango","Homicidio doloso","Mujer","Menores de edad (0-17)",0
2025,11,"Guanajuato","Homicidio doloso","Hombre","Adultos (18 y más)",1059
2025,11,"Guanajuato","Homicidio doloso","Hombre","Menores de edad (0-17)",64
2025,11,"Guanajuato","Homicidio doloso","Mujer","Adultos (18 y más)",153
2025,11,"Guanajuato","Homicidio doloso","Mujer","Menores de edad (0-17)",9
2025,12,"Guerrero","Homicidio doloso","Hombre","Adultos (18 y más)",504
2025,12,"Guerrero","Homicidio doloso","Hombre","Menores de edad (0-17)",22
2025,12,"Guerrero","Homicidio doloso","Mujer","Adultos (18 y más)",45
2025,12,"Guerrero","Homicidio doloso","Mujer","Menores de edad (0-17)",1
2025,13,"Hidalgo","Homicidio doloso","Hombre","Adultos (18 y más)",77
2025,13,"Hidalgo","Homicidio doloso","Hombre","Menores de edad (0-17)",2
2025,13,"Hidalgo","Homicidio doloso","Mujer","Adultos (18 y más)",5
2025,13,"Hidalgo","Homicidio doloso","Mujer","Menores de edad (0-17)",0
2025,14,"Jalisco","Homicidio doloso","Hombre","Adultos (18 y más)",467
2025,14,"Jalisco","Homicidio doloso","Hombre","Menores de edad (0-17)",12
2025,14,"Jalisco","Homicidio doloso","Mujer","Adultos (18 y más)",51
2025,14,"Jalisco","Homicidio doloso","Mujer","Menores de edad (0-17)",3
2025,15,"México","Homicidio doloso","Hombre","Adultos (18 y más)",669
2025,15,"México","Homicidio doloso","Hombre","Menores de edad (0-17)",5
2025,15,"México","Homicidio doloso","Mujer","Adultos (18 y más)",67
2025,15,"México","Homicidio doloso","Mujer","Menores de edad (0-17)",2
2025,16,"Michoacán de Ocampo","Homicidio doloso","Hombre","Adultos (18 y más)",520
2025,16,"Michoacán de Ocampo","Homicidio doloso","Hombre","Menores de edad (0-17)",27
2025,16,"Michoacán de Ocampo","Homicidio doloso","Mujer","Adultos (18 y más)",64
2025,16,"Michoacán de Ocampo","Homicidio doloso","Mujer","Menores de edad (0-17)",4
2025,17,"Morelos","Homicidio doloso","Hombre","Adultos (18 y más)",438
2025,17,"Morelos","Homicidio doloso","Hombre","Menores de edad (0-17)",18
2025,17,"Morelos","Homicidio doloso","Mujer","Adultos (18 y más)",32
2025,17,"Morelos","Homicidio doloso","Mujer","Menores de edad (0-17)",5
2025,18,"Nayarit","Homicidio doloso","Hombre","Adultos (18 y más)",45
2025,18,"Nayarit","Homicidio doloso","Hombre","Menores de edad (0-17)",0
2025,18,"Nayarit","Homicidio doloso","Mujer","Adultos (18 y más)",3
2025,18,"Nayarit","Homicidio doloso","Mujer","Menores de edad (0-17)",0
2025,19,"Nuevo León","Homicidio doloso","Hombre","Adultos (18 y más)",308
2025,19,"Nuevo León","Homicidio doloso","Hombre","Menores de edad (0-17)",19
2025,19,"Nuevo León","Homicidio doloso","Mujer","Adultos (18 y más)",39
2025,19,"Nuevo León","Homicidio doloso","Mujer","Menores de edad (0-17)",4
2025,20,"Oaxaca","Homicidio doloso","Hombre","Adultos (18 y más)",279
2025,20,"Oaxaca","Homicidio doloso","Hombre","Menores de edad (0-17)",7
2025,20,"Oaxaca","Homicidio doloso","Mujer","Adultos (18 y más)",25
2025,20,"Oaxaca","Homicidio doloso","Mujer","Menores de edad (0-17)",3
2025,21,"Puebla","Homicidio doloso","Hombre","Adultos (18 y más)",330
2025,21,"Puebla","Homicidio doloso","Hombre","Menores de edad (0-17)",13
2025,21,"Puebla","Homicidio doloso","Mujer","Adultos (18 y más)",31
2025,21,"Puebla","Homicidio doloso","Mujer","Menores de edad (0-17)",1
2025,22,"Querétaro","Homicidio doloso","Hombre","Adultos (18 y más)",64
2025,22,"Querétaro","Homicidio doloso","Hombre","Menores de edad (0-17)",5
2025,22,"Querétaro","Homicidio doloso","Mujer","Adultos (18 y más)",6
2025,22,"Querétaro","Homicidio doloso","Mujer","Menores de edad (0-17)",0
2025,23,"Quintana Roo","Homicidio doloso","Hombre","Adultos (18 y más)",152
2025,23,"Quintana Roo","Homicidio doloso","Hombre","Menores de edad (0-17)",3
2025,23,"Quintana Roo","Homicidio doloso","Mujer","Adultos (18 y más)",10
2025,23,"Quintana Roo","Homicidio doloso","Mujer","Menores de edad (0-17)",0
2025,24,"San Luis Potosí","Homicidio doloso","Hombre","Adultos (18 y más)",116
2025,24,"San Luis Potosí","Homicidio doloso","Hombre","Menores de edad (0-17)",8
